mcm;origin;destination;mobility;upmob;dowmob
0.915613964;2;2;1;1;1
0.850996243;2;2;1;1;1
0.746978995;2;2;1;1;1
0.977481627;2;2;1;1;1
0.653691366;2;2;1;1;1
0.926020108;2;2;1;1;1
1.016247135;2;2;1;1;1
0.949692711;2;2;1;1;1
0.909071033;2;2;1;1;1
0.926976267;2;2;1;1;1
0.955301028;2;2;1;1;1
0.91539551;2;2;1;1;1
0.914962586;2;2;1;1;1
0.815087729;2;2;1;1;1
0.738216565;2;2;1;1;1
0.951122565;2;2;1;1;1
0.923380868;2;2;1;1;1
0.937495324;2;2;1;1;1
0.846993405;2;2;1;1;1
0.956174152;2;2;1;1;1
0.883456845;2;2;1;1;1
0.889400029;2;2;1;1;1
0.810513664;2;2;1;1;1
0.906956862;2;2;1;1;1
1.0035828;2;2;1;1;1
1.063423427;2;2;1;1;1
0.687812681;2;2;1;1;1
0.889239446;2;2;1;1;1
0.971284557;2;2;1;1;1
0.892471638;2;2;1;1;1
0.913258982;2;2;1;1;1
0.933857928;2;2;1;1;1
0.855745952;2;2;1;1;1
0.859689513;2;2;1;1;1
0.827561633;2;2;1;1;1
0.917967971;2;2;1;1;1
1.051393423;2;2;1;1;1
0.926939898;2;2;1;1;1
0.94509224;2;2;1;1;1
1.072685811;2;2;1;1;1
1.073343861;2;2;1;1;1
0.918958074;2;2;1;1;1
0.838529781;2;2;1;1;1
1.03126134;2;2;1;1;1
1.062447471;2;2;1;1;1
0.883051354;2;2;1;1;1
0.797370292;2;2;1;1;1
1.036648193;2;2;1;1;1
0.812413812;2;2;1;1;1
0.775836788;2;2;1;1;1
0.975348057;2;2;1;1;1
1.036541466;2;2;1;1;1
0.987332476;2;2;1;1;1
0.811902208;2;2;1;1;1
0.819041379;2;2;1;1;1
1.093513657;2;2;1;1;1
0.992904945;2;2;1;1;1
1.038552812;2;2;1;1;1
0.911039731;2;2;1;1;1
0.899437768;2;2;1;1;1
0.850518734;2;2;1;1;1
1.055653506;2;2;1;1;1
0.87736748;2;2;1;1;1
1.041669391;2;2;1;1;1
0.86952866;2;2;1;1;1
0.898103381;2;2;1;1;1
0.693046769;2;2;1;1;1
0.962785428;2;2;1;1;1
0.800587282;2;2;1;1;1
0.897845792;2;2;1;1;1
0.885788054;2;2;1;1;1
0.878100348;2;2;1;1;1
0.843821663;2;2;1;1;1
0.877492943;2;2;1;1;1
0.908360172;2;2;1;1;1
0.950571602;2;2;1;1;1
1.064502881;2;2;1;1;1
0.962278019;2;2;1;1;1
0.825193214;2;2;1;1;1
1.0384545;2;2;1;1;1
0.747405931;2;2;1;1;1
0.974557112;2;2;1;1;1
0.989126971;2;2;1;1;1
0.921376152;2;2;1;1;1
0.984646998;2;2;1;1;1
0.836329592;2;2;1;1;1
0.951631723;2;2;1;1;1
0.921216221;2;2;1;1;1
0.903892671;2;2;1;1;1
0.860256496;2;2;1;1;1
0.923922664;2;2;1;1;1
0.699480059;2;2;1;1;1
0.891322216;2;2;1;1;1
0.996833456;2;2;1;1;1
0.784405908;2;2;1;1;1
0.841679455;2;2;1;1;1
0.967348351;2;2;1;1;1
0.968357475;2;2;1;1;1
0.88404761;2;2;1;1;1
0.862671474;2;2;1;1;1
0.84457589;2;2;1;1;1
0.881113609;2;2;1;1;1
0.877542487;2;2;1;1;1
0.965710477;2;2;1;1;1
0.892201248;2;2;1;1;1
0.964084318;2;2;1;1;1
0.808707468;2;2;1;1;1
1.014642944;2;2;1;1;1
0.854977985;2;2;1;1;1
0.910030497;2;2;1;1;1
0.846928399;2;2;1;1;1
0.859196585;2;2;1;1;1
0.976417583;2;2;1;1;1
1.032526574;2;2;1;1;1
0.847893942;2;2;1;1;1
0.984912969;2;2;1;1;1
1.133386371;2;2;1;1;1
0.976295195;2;2;1;1;1
0.868940298;2;2;1;1;1
1.067841647;2;2;1;1;1
1.083742699;2;2;1;1;1
0.977241223;2;2;1;1;1
0.896327789;2;2;1;1;1
0.858883545;2;2;1;1;1
0.748322013;2;2;1;1;1
0.970843144;2;2;1;1;1
0.988638763;2;2;1;1;1
1.022230376;2;2;1;1;1
0.80425384;2;2;1;1;1
0.804045594;2;2;1;1;1
0.66519374;2;2;1;1;1
0.766477769;2;2;1;1;1
0.86462451;2;2;1;1;1
0.796276402;2;2;1;1;1
0.809553601;2;2;1;1;1
0.817558317;2;2;1;1;1
0.928569721;2;2;1;1;1
0.801725046;2;2;1;1;1
1.08722951;2;2;1;1;1
0.989066767;2;2;1;1;1
0.944338614;2;2;1;1;1
0.81949928;2;2;1;1;1
1.056926701;2;2;1;1;1
0.863397809;2;2;1;1;1
0.936515051;2;2;1;1;1
0.864147257;2;2;1;1;1
0.86689342;2;2;1;1;1
0.852054545;2;2;1;1;1
0.94419733;2;2;1;1;1
0.701248233;2;2;1;1;1
1.033110515;2;2;1;1;1
0.774540816;2;2;1;1;1
0.854580817;2;2;1;1;1
0.945477152;2;2;1;1;1
0.894186382;2;2;1;1;1
0.965504807;2;2;1;1;1
0.959387911;2;2;1;1;1
0.907923604;2;2;1;1;1
0.705288942;2;2;1;1;1
1.004337287;2;2;1;1;1
0.871558679;2;2;1;1;1
1.002411811;2;2;1;1;1
0.927297623;2;2;1;1;1
1.110085512;2;2;1;1;1
0.88827747;2;2;1;1;1
0.945724181;2;2;1;1;1
0.964318611;2;2;1;1;1
0.808128711;2;2;1;1;1
0.80670252;2;2;1;1;1
0.87265994;2;2;1;1;1
0.790169779;2;2;1;1;1
1.030790409;2;2;1;1;1
0.998329186;2;2;1;1;1
0.858652709;2;2;1;1;1
0.724091229;2;2;1;1;1
0.906885263;2;2;1;1;1
0.878419868;2;2;1;1;1
0.87709181;2;2;1;1;1
0.838192517;2;2;1;1;1
1.00344816;2;2;1;1;1
0.780910703;2;2;1;1;1
1.121201268;2;2;1;1;1
0.876551847;2;2;1;1;1
1.066089504;2;2;1;1;1
0.883438616;2;2;1;1;1
0.724180272;2;2;1;1;1
0.77949026;2;2;1;1;1
0.961299906;2;2;1;1;1
0.775398639;2;2;1;1;1
0.707555237;2;2;1;1;1
0.91001079;2;2;1;1;1
0.94153375;2;2;1;1;1
0.909464291;2;2;1;1;1
0.921150438;2;2;1;1;1
0.960528956;2;2;1;1;1
0.942820391;2;2;1;1;1
1.105363175;2;2;1;1;1
0.770314068;2;2;1;1;1
0.96766615;2;2;1;1;1
0.922388648;2;2;1;1;1
0.968017347;2;2;1;1;1
0.980279941;2;2;1;1;1
0.877280873;2;2;1;1;1
0.936141766;2;2;1;1;1
0.717521692;2;2;1;1;1
1.012384465;2;2;1;1;1
0.793453667;2;2;1;1;1
0.907703475;2;2;1;1;1
0.912483004;2;2;1;1;1
0.675289417;2;2;1;1;1
0.877644634;2;2;1;1;1
1.012233802;2;2;1;1;1
0.822521746;2;2;1;1;1
0.684766959;2;2;1;1;1
1.149082227;2;2;1;1;1
1.02928487;2;2;1;1;1
0.919811754;2;2;1;1;1
0.930378566;2;2;1;1;1
0.75312703;2;2;1;1;1
1.032850343;2;2;1;1;1
0.856498018;2;2;1;1;1
0.836966639;2;2;1;1;1
0.963933918;2;2;1;1;1
0.944387984;2;2;1;1;1
0.965657457;2;2;1;1;1
0.872821304;2;2;1;1;1
0.820540036;2;2;1;1;1
0.814786311;2;2;1;1;1
0.961742162;2;2;1;1;1
0.996308508;2;2;1;1;1
0.871567659;2;2;1;1;1
0.88672063;2;2;1;1;1
0.847086456;2;2;1;1;1
0.82733593;2;2;1;1;1
1.002862103;2;2;1;1;1
0.952546631;2;2;1;1;1
0.986125568;2;2;1;1;1
0.847255387;2;2;1;1;1
0.811477537;2;2;1;1;1
0.891384634;2;2;1;1;1
0.868624566;2;2;1;1;1
1.154400321;2;2;1;1;1
1.0098973;2;2;1;1;1
0.998207087;2;2;1;1;1
0.828079006;2;2;1;1;1
1.087992226;2;2;1;1;1
1.064663793;2;2;1;1;1
0.738937067;2;2;1;1;1
0.927211547;2;2;1;1;1
0.843336167;2;2;1;1;1
0.960323088;2;2;1;1;1
0.888830423;2;2;1;1;1
0.820616744;2;2;1;1;1
1.084826303;2;2;1;1;1
0.607986792;2;2;1;1;1
0.92659532;2;2;1;1;1
0.77792777;2;2;1;1;1
0.773855836;2;2;1;1;1
0.795600512;2;2;1;1;1
0.873303826;2;2;1;1;1
0.774175186;2;2;1;1;1
0.903502546;2;2;1;1;1
0.919288166;2;2;1;1;1
1.048329525;2;2;1;1;1
0.879541568;2;2;1;1;1
0.950304778;2;2;1;1;1
0.907276689;2;2;1;1;1
0.808792743;2;2;1;1;1
0.888764508;2;2;1;1;1
0.970951741;2;2;1;1;1
1.013125747;2;2;1;1;1
0.884925129;2;2;1;1;1
0.768649037;2;2;1;1;1
0.930377827;2;2;1;1;1
0.958798016;2;2;1;1;1
0.873806641;2;2;1;1;1
0.848228627;2;2;1;1;1
1.100578305;2;2;1;1;1
0.890527727;2;2;1;1;1
0.776342522;2;2;1;1;1
0.884442092;2;2;1;1;1
0.917004336;2;2;1;1;1
0.85756633;2;2;1;1;1
0.798963701;2;2;1;1;1
0.912733193;2;2;1;1;1
0.992649985;2;2;1;1;1
0.682335867;2;2;1;1;1
0.908628546;2;2;1;1;1
0.85634161;2;2;1;1;1
0.922341854;2;2;1;1;1
0.961985867;2;2;1;1;1
0.79192056;2;2;1;1;1
1.000249674;2;2;1;1;1
0.945433869;2;2;1;1;1
1.110655122;2;2;1;1;1
0.822192589;2;2;1;1;1
0.908256991;2;2;1;1;1
0.838083272;2;2;1;1;1
0.920545599;2;2;1;1;1
0.951031831;2;2;1;1;1
0.867378202;2;2;1;1;1
1.016312477;2;2;1;1;1
1.012571526;2;2;1;1;1
0.826629934;2;2;1;1;1
1.050261711;2;2;1;1;1
0.97047083;2;2;1;1;1
0.90211288;2;2;1;1;1
1.089938898;2;2;1;1;1
1.051035896;2;2;1;1;1
0.828607317;2;2;1;1;1
0.896660685;2;2;1;1;1
1.047730433;2;2;1;1;1
0.735645505;2;2;1;1;1
0.823843567;2;2;1;1;1
0.891372797;2;2;1;1;1
0.960236176;2;2;1;1;1
0.853697753;2;2;1;1;1
0.943145939;2;2;1;1;1
1.077302001;2;2;1;1;1
0.759402396;2;2;1;1;1
1.011526896;2;2;1;1;1
0.944781212;2;2;1;1;1
0.895023596;2;2;1;1;1
1.031623042;2;2;1;1;1
0.994121562;2;2;1;1;1
0.738396502;2;2;1;1;1
0.845943288;2;2;1;1;1
0.944206948;2;2;1;1;1
1.004776842;2;2;1;1;1
1.020035932;2;2;1;1;1
0.904991045;2;2;1;1;1
1.027897608;2;2;1;1;1
0.847393015;2;2;1;1;1
0.828015298;2;2;1;1;1
0.891063369;2;2;1;1;1
1.131831653;2;2;1;1;1
0.963316885;2;2;1;1;1
0.874997847;2;2;1;1;1
0.895596897;2;2;1;1;1
0.950453456;2;2;1;1;1
0.863503903;2;2;1;1;1
0.884059204;2;2;1;1;1
0.796220125;2;2;1;1;1
0.971845118;2;2;1;1;1
0.953975616;2;2;1;1;1
0.905304107;2;2;1;1;1
1.149164717;2;2;1;1;1
1.081643803;2;2;1;1;1
0.712639109;2;2;1;1;1
0.972987855;2;2;1;1;1
0.87231707;2;2;1;1;1
0.952538459;2;2;1;1;1
1.009787888;2;2;1;1;1
0.747761792;2;2;1;1;1
0.975111451;2;2;1;1;1
0.813400994;2;2;1;1;1
0.837513961;2;2;1;1;1
0.866002197;2;2;1;1;1
0.949604162;2;2;1;1;1
0.827014681;2;2;1;1;1
0.79058504;2;2;1;1;1
0.786554443;2;2;1;1;1
0.97394081;2;2;1;1;1
0.910591862;2;2;1;1;1
0.905698611;2;2;1;1;1
0.743318773;2;2;1;1;1
0.980425655;2;2;1;1;1
0.972234953;2;2;1;1;1
1.047879244;2;2;1;1;1
0.932003784;2;2;1;1;1
0.941190223;2;2;1;1;1
0.793731956;2;2;1;1;1
0.870675837;2;2;1;1;1
0.995882396;2;2;1;1;1
1.097160686;2;2;1;1;1
0.837079059;2;2;1;1;1
0.935138104;2;2;1;1;1
0.864241066;2;2;1;1;1
0.909408807;2;2;1;1;1
0.723187132;2;2;1;1;1
1.039020447;2;2;1;1;1
0.885683249;2;2;1;1;1
1.046024135;2;2;1;1;1
0.989250932;2;2;1;1;1
0.88347307;2;2;1;1;1
1.009596878;2;2;1;1;1
0.886013441;2;2;1;1;1
1.081762952;2;2;1;1;1
1.002158307;2;2;1;1;1
0.900807462;2;2;1;1;1
0.985984233;2;2;1;1;1
0.966179192;2;2;1;1;1
0.938123635;2;2;1;1;1
0.691137384;2;2;1;1;1
0.718447264;2;2;1;1;1
0.853055131;2;2;1;1;1
0.957325978;2;2;1;1;1
1.047236101;2;2;1;1;1
0.908030022;2;2;1;1;1
1.037643745;2;2;1;1;1
0.908211879;2;2;1;1;1
0.910854929;2;2;1;1;1
1.00581553;2;2;1;1;1
0.871687834;2;2;1;1;1
0.977970986;2;2;1;1;1
0.903185362;2;2;1;1;1
0.938754642;2;2;1;1;1
0.92781754;2;2;1;1;1
1.029181604;2;2;1;1;1
0.926793477;2;2;1;1;1
0.90349593;2;2;1;1;1
0.929325819;2;2;1;1;1
0.685381356;2;2;1;1;1
0.739572755;2;2;1;1;1
0.890975118;2;2;1;1;1
0.715951334;2;2;1;1;1
0.974093448;2;2;1;1;1
0.913159318;2;2;1;1;1
0.800705458;2;2;1;1;1
0.771298971;2;2;1;1;1
1.010014185;2;2;1;1;1
0.929430127;2;2;1;1;1
0.923443561;2;2;1;1;1
0.954898865;2;2;1;1;1
0.815705743;2;2;1;1;1
0.928727469;2;2;1;1;1
0.983530273;2;2;1;1;1
0.868077824;2;2;1;1;1
0.844119657;2;2;1;1;1
0.850423419;2;2;1;1;1
0.779820367;2;2;1;1;1
0.978765602;2;2;1;1;1
0.756678927;2;2;1;1;1
1.074191453;2;2;1;1;1
0.981679992;2;2;1;1;1
0.725082193;2;2;1;1;1
0.953198937;2;2;1;1;1
0.876476286;2;2;1;1;1
0.944284054;2;2;1;1;1
0.712980885;2;2;1;1;1
0.906724939;2;2;1;1;1
0.775691302;2;2;1;1;1
0.778358399;2;2;1;1;1
0.744904925;2;2;1;1;1
0.887945178;2;2;1;1;1
0.851269976;2;2;1;1;1
0.895663083;2;2;1;1;1
0.89663696;2;2;1;1;1
0.758631769;2;2;1;1;1
0.868170724;2;2;1;1;1
0.876269957;2;2;1;1;1
1.05193477;2;2;1;1;1
1.035697955;2;2;1;1;1
0.821794658;2;2;1;1;1
0.94640034;2;2;1;1;1
1.002766914;2;2;1;1;1
0.984428894;2;2;1;1;1
0.864083899;2;2;1;1;1
0.997890848;2;2;1;1;1
0.869008417;2;2;1;1;1
1.015444193;2;2;1;1;1
1.104404808;2;2;1;1;1
0.97970129;2;2;1;1;1
0.969240691;2;2;1;1;1
1.057199511;2;2;1;1;1
0.936545847;2;2;1;1;1
0.845859092;2;2;1;1;1
0.795878982;2;2;1;1;1
1.059623185;2;2;1;1;1
1.045936207;2;2;1;1;1
1.01068909;2;2;1;1;1
0.80571828;2;2;1;1;1
1.026743981;2;2;1;1;1
0.875597672;2;2;1;1;1
0.946846397;2;2;1;1;1
0.711416783;2;2;1;1;1
0.960652442;2;2;1;1;1
0.918289687;2;2;1;1;1
0.927014696;2;2;1;1;1
0.727498646;2;2;1;1;1
0.899043029;2;2;1;1;1
0.815198809;2;2;1;1;1
0.934842349;2;2;1;1;1
0.804958596;2;2;1;1;1
0.995277423;2;2;1;1;1
0.828172737;2;2;1;1;1
0.823691995;2;2;1;1;1
0.822201848;2;2;1;1;1
0.829557569;2;2;1;1;1
0.862333921;2;2;1;1;1
0.849075838;2;2;1;1;1
0.78099485;2;2;1;1;1
0.959517554;2;2;1;1;1
0.986737523;2;2;1;1;1
0.860898334;2;2;1;1;1
0.836195245;2;2;1;1;1
1.008890945;2;2;1;1;1
0.929226107;2;2;1;1;1
0.97302699;2;2;1;1;1
0.839557182;2;2;1;1;1
0.990478084;2;2;1;1;1
0.797542298;2;2;1;1;1
0.875126975;2;2;1;1;1
0.741833035;2;2;1;1;1
0.849192723;2;2;1;1;1
0.752300061;2;2;1;1;1
1.078953401;2;2;1;1;1
0.927689235;2;2;1;1;1
0.927658713;2;2;1;1;1
0.763273681;2;2;1;1;1
0.896491449;2;2;1;1;1
0.838396045;2;2;1;1;1
0.898166926;2;2;1;1;1
0.874174051;2;2;1;1;1
0.818623535;2;2;1;1;1
0.936075843;2;2;1;1;1
1.119133078;2;2;1;1;1
0.729645728;2;2;1;1;1
0.987520306;2;2;1;1;1
0.982262875;2;2;1;1;1
0.695287759;2;2;1;1;1
0.946029702;2;2;1;1;1
0.987646503;2;2;1;1;1
1.017374621;2;2;1;1;1
0.938022937;2;2;1;1;1
0.813567285;2;2;1;1;1
1.026775971;2;2;1;1;1
0.790469408;2;2;1;1;1
0.915518584;2;2;1;1;1
1.042850744;2;2;1;1;1
0.818462113;2;2;1;1;1
0.778904552;2;2;1;1;1
0.841062447;2;2;1;1;1
0.897686728;2;2;1;1;1
0.944631411;2;2;1;1;1
0.932478304;2;2;1;1;1
0.86451964;2;2;1;1;1
0.905809345;2;2;1;1;1
0.754997855;2;2;1;1;1
0.751862851;2;2;1;1;1
0.913814623;2;2;1;1;1
0.924746506;2;2;1;1;1
0.954774051;2;2;1;1;1
0.849797113;2;2;1;1;1
0.826885315;2;2;1;1;1
0.680217385;2;2;1;1;1
0.954506199;2;2;1;1;1
0.940203802;2;2;1;1;1
0.863581994;2;2;1;1;1
0.775543151;2;2;1;1;1
0.927069116;2;2;1;1;1
0.74453834;2;2;1;1;1
0.9896213;2;2;1;1;1
0.849788446;2;2;1;1;1
0.858113073;2;2;1;1;1
0.978417309;2;2;1;1;1
0.799832795;2;2;1;1;1
0.943825236;2;2;1;1;1
1.003687421;2;2;1;1;1
0.858953163;2;2;1;1;1
0.961543891;2;2;1;1;1
0.924243852;2;2;1;1;1
0.792455119;2;2;1;1;1
0.99789482;2;2;1;1;1
0.863097257;2;2;1;1;1
0.756045659;2;2;1;1;1
0.958141779;2;2;1;1;1
0.98765887;2;2;1;1;1
0.762208684;2;2;1;1;1
1.01501778;2;2;1;1;1
0.947678754;2;2;1;1;1
0.827922713;2;2;1;1;1
0.809340356;2;2;1;1;1
0.888976346;2;2;1;1;1
0.937100543;2;2;1;1;1
0.903233184;2;2;1;1;1
0.88642087;2;2;1;1;1
0.829533752;2;2;1;1;1
1.016846703;2;2;1;1;1
0.960267183;2;2;1;1;1
1.084932728;2;2;1;1;1
0.806352621;2;2;1;1;1
0.723305507;2;2;1;1;1
0.882972183;2;2;1;1;1
0.709695842;2;2;1;1;1
0.948373799;2;2;1;1;1
0.863460722;2;2;1;1;1
0.719109382;2;2;1;1;1
0.682740398;2;2;1;1;1
0.911912406;2;2;1;1;1
0.926138184;2;2;1;1;1
1.042719631;2;2;1;1;1
1.012883731;2;2;1;1;1
0.86457565;2;2;1;1;1
0.744285873;2;2;1;1;1
0.903686425;2;2;1;1;1
1.004944901;2;2;1;1;1
0.800990274;2;2;1;1;1
0.907211782;2;2;1;1;1
1.007233584;2;2;1;1;1
0.892249864;2;2;1;1;1
0.893833904;2;2;1;1;1
0.876277506;2;2;1;1;1
1.034201559;2;2;1;1;1
0.740121794;2;2;1;1;1
1.013990774;2;2;1;1;1
1.025528569;2;2;1;1;1
0.926471073;2;2;1;1;1
0.95740352;2;2;1;1;1
1.081352978;2;2;1;1;1
0.954886995;2;2;1;1;1
0.97627443;2;2;1;1;1
0.822235169;2;2;1;1;1
1.052735661;2;2;1;1;1
0.826751365;2;2;1;1;1
0.904526439;2;2;1;1;1
0.963799016;2;2;1;1;1
0.997378301;2;2;1;1;1
0.947872665;2;2;1;1;1
0.770816505;2;2;1;1;1
1.051931213;2;2;1;1;1
0.851932222;2;2;1;1;1
0.856744346;2;2;1;1;1
0.976591734;2;2;1;1;1
0.919509337;2;2;1;1;1
0.821232924;2;2;1;1;1
0.848223159;2;2;1;1;1
1.072184431;2;2;1;1;1
1.001401522;2;2;1;1;1
1.019537631;2;2;1;1;1
1.1116214;2;2;1;1;1
0.719979632;2;2;1;1;1
0.734258664;2;2;1;1;1
0.899948659;2;2;1;1;1
0.867910758;2;2;1;1;1
0.755826084;2;2;1;1;1
0.950409695;2;2;1;1;1
0.819977197;2;2;1;1;1
0.799106118;2;2;1;1;1
0.903738266;2;2;1;1;1
0.960074012;2;2;1;1;1
0.852697472;2;2;1;1;1
0.780521154;2;2;1;1;1
0.847649832;2;2;1;1;1
0.828636143;2;2;1;1;1
0.989632883;2;2;1;1;1
0.735769729;2;2;1;1;1
0.85625543;2;2;1;1;1
0.879014017;2;2;1;1;1
0.89810028;2;2;1;1;1
0.796399065;2;2;1;1;1
0.973389601;2;2;1;1;1
0.93272207;2;2;1;1;1
0.934079149;2;2;1;1;1
0.79454147;2;2;1;1;1
0.913788119;2;2;1;1;1
0.932902671;2;2;1;1;1
0.783614272;2;2;1;1;1
0.966213806;2;2;1;1;1
0.878313693;2;2;1;1;1
0.689214188;2;2;1;1;1
1.049486962;2;2;1;1;1
0.733362783;2;2;1;1;1
0.991744078;2;2;1;1;1
0.747032069;2;2;1;1;1
1.099182551;2;2;1;1;1
0.932909294;2;2;1;1;1
1.024891382;2;2;1;1;1
0.95865857;2;2;1;1;1
0.856588176;2;2;1;1;1
0.997691108;2;2;1;1;1
0.912740259;2;2;1;1;1
0.910667559;2;2;1;1;1
0.959900557;2;2;1;1;1
0.846299447;2;2;1;1;1
0.743164581;2;2;1;1;1
0.696195401;2;2;1;1;1
0.676896162;2;2;1;1;1
0.850782627;2;2;1;1;1
0.958846635;2;2;1;1;1
0.85486153;2;2;1;1;1
1.03078069;2;2;1;1;1
0.934401665;2;2;1;1;1
1.064371337;2;2;1;1;1
0.948991795;2;2;1;1;1
0.996702644;2;2;1;1;1
0.70214666;2;2;1;1;1
0.762792057;2;2;1;1;1
0.927339946;2;2;1;1;1
0.744766106;2;2;1;1;1
0.723742927;2;2;1;1;1
0.984166872;2;2;1;1;1
0.914777365;2;2;1;1;1
0.690776812;2;2;1;1;1
0.843027916;2;2;1;1;1
0.891411616;2;2;1;1;1
0.813114275;2;2;1;1;1
0.871694266;2;2;1;1;1
0.634785587;2;2;1;1;1
0.908211959;2;2;1;1;1
0.84309168;2;2;1;1;1
0.966480423;2;2;1;1;1
0.76739855;2;2;1;1;1
0.944194931;2;2;1;1;1
0.912822715;2;2;1;1;1
1.123760389;2;2;1;1;1
0.966158895;2;2;1;1;1
0.687806681;2;2;1;1;1
0.954694405;2;2;1;1;1
0.957015082;2;2;1;1;1
0.907056472;2;2;1;1;1
0.896148333;2;2;1;1;1
0.823797606;2;2;1;1;1
0.880577186;2;2;1;1;1
0.798882832;2;2;1;1;1
0.79348053;2;2;1;1;1
1.024701159;2;2;1;1;1
0.785120209;2;2;1;1;1
0.997663314;2;2;1;1;1
0.990729919;2;2;1;1;1
0.918039562;2;2;1;1;1
0.82927633;2;2;1;1;1
0.868142778;2;2;1;1;1
1.176623911;2;2;1;1;1
0.913749476;2;2;1;1;1
0.781549942;2;2;1;1;1
0.791837695;2;2;1;1;1
0.784638534;2;2;1;1;1
1.120109552;2;2;1;1;1
0.803916269;2;2;1;1;1
0.706264213;2;2;1;1;1
0.945074846;2;2;1;1;1
0.944883801;2;2;1;1;1
0.889183911;2;2;1;1;1
1.02454504;2;2;1;1;1
1.048215588;2;2;1;1;1
0.888142223;2;2;1;1;1
1.150239755;2;2;1;1;1
0.858911047;2;2;1;1;1
0.775368987;2;2;1;1;1
0.947225829;2;2;1;1;1
0.795124059;2;2;1;1;1
0.773382869;2;2;1;1;1
0.88855251;2;2;1;1;1
0.743634651;2;2;1;1;1
0.87315113;2;2;1;1;1
0.711580678;2;2;1;1;1
0.796728531;2;2;1;1;1
0.906245274;2;2;1;1;1
1.064568844;2;2;1;1;1
0.869813679;2;2;1;1;1
1.031783808;2;2;1;1;1
0.929125097;2;2;1;1;1
0.974383549;2;2;1;1;1
0.837037966;2;2;1;1;1
1.050807451;2;2;1;1;1
0.891714038;2;2;1;1;1
0.872765551;2;2;1;1;1
1.000408964;2;2;1;1;1
0.942777506;2;2;1;1;1
0.898488441;2;2;1;1;1
0.791505882;2;2;1;1;1
0.987355413;2;2;1;1;1
0.705806973;2;2;1;1;1
0.778686672;2;2;1;1;1
1.024843181;2;2;1;1;1
0.90256321;2;2;1;1;1
0.963427542;2;2;1;1;1
0.984998732;2;2;1;1;1
0.893362746;2;2;1;1;1
0.86915603;2;2;1;1;1
0.788219817;2;2;1;1;1
0.888825812;2;2;1;1;1
1.0409301;2;2;1;1;1
1.080167731;2;2;1;1;1
0.946392216;2;2;1;1;1
0.998852078;2;2;1;1;1
0.849259671;2;2;1;1;1
0.906564278;2;2;1;1;1
0.925587907;2;2;1;1;1
0.908129828;2;2;1;1;1
0.919168867;2;2;1;1;1
0.844616596;2;2;1;1;1
0.821746176;2;2;1;1;1
0.869096533;2;2;1;1;1
0.947558899;2;2;1;1;1
0.814411249;2;2;1;1;1
0.986061024;2;2;1;1;1
0.639579967;2;2;1;1;1
0.834082469;2;2;1;1;1
0.97946442;2;2;1;1;1
0.906413519;2;2;1;1;1
0.85186524;2;2;1;1;1
0.901713319;2;2;1;1;1
0.783972154;2;2;1;1;1
0.759378749;2;2;1;1;1
0.847591164;2;2;1;1;1
1.081989182;2;2;1;1;1
0.970838959;2;2;1;1;1
0.925088026;2;2;1;1;1
0.972115577;2;2;1;1;1
0.97378344;2;2;1;1;1
0.963948836;2;2;1;1;1
0.786866861;2;2;1;1;1
1.049281518;2;2;1;1;1
0.916476917;2;2;1;1;1
0.927461556;2;2;1;1;1
0.977435833;2;2;1;1;1
0.830697913;2;2;1;1;1
0.936768953;2;2;1;1;1
0.946468571;2;2;1;1;1
0.817203836;2;2;1;1;1
1.098922026;2;2;1;1;1
0.803307259;2;2;1;1;1
0.922260379;2;2;1;1;1
0.939923662;2;2;1;1;1
0.763260299;2;2;1;1;1
0.865747057;2;2;1;1;1
0.896584174;2;2;1;1;1
0.944839808;2;2;1;1;1
0.990184176;2;2;1;1;1
0.924865059;2;2;1;1;1
1.110153907;2;2;1;1;1
0.833628105;2;2;1;1;1
0.875541544;2;2;1;1;1
0.915876683;2;2;1;1;1
0.803006735;2;2;1;1;1
0.894815642;2;2;1;1;1
0.967280808;2;2;1;1;1
0.907625458;2;2;1;1;1
0.924621904;2;2;1;1;1
0.910255364;2;2;1;1;1
1.023864585;2;2;1;1;1
0.724930239;2;2;1;1;1
0.78204466;2;2;1;1;1
0.842876398;2;2;1;1;1
1.05538811;2;2;1;1;1
0.814046885;2;2;1;1;1
0.741981844;2;2;1;1;1
1.000423839;2;2;1;1;1
0.859188971;2;2;1;1;1
0.752512899;2;2;1;1;1
0.90661794;2;2;1;1;1
1.014279211;2;2;1;1;1
0.883070442;2;2;1;1;1
0.87719103;2;2;1;1;1
0.817010286;2;2;1;1;1
0.8463614;2;2;1;1;1
0.760525308;2;2;1;1;1
0.818078318;2;2;1;1;1
0.941283823;2;2;1;1;1
0.805742582;2;2;1;1;1
0.955052193;2;2;1;1;1
0.935136958;2;2;1;1;1
0.849990626;2;2;1;1;1
0.868818161;2;2;1;1;1
0.96611566;2;2;1;1;1
0.873513363;2;2;1;1;1
0.739094393;2;2;1;1;1
0.710917763;2;2;1;1;1
0.895941198;2;2;1;1;1
0.897034882;2;2;1;1;1
0.717075057;2;2;1;1;1
1.114209751;2;2;1;1;1
0.964957453;2;2;1;1;1
1.001186409;2;2;1;1;1
0.835699644;2;2;1;1;1
1.163171764;2;2;1;1;1
0.824515639;2;2;1;1;1
0.889679275;2;2;1;1;1
0.846118772;2;2;1;1;1
0.760608064;2;2;1;1;1
0.883257362;2;2;1;1;1
